f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98,f_99,f_100,f_101,f_102,f_103,f_104,f_105,f_106,f_107,f_108,f_109,f_110,f_111,f_112,f_113,f_114,f_115,f_116,f_117,f_118,f_119,emotion_label
-806.71045,63.075718,32.540546,31.059732,13.1491375,6.7857547,-9.2476845,-4.2109733,-4.1031756,2.0639012,-7.406566,2.8563497,-7.3695307,3.3097136,-1.5344057,-5.5035768,1.554225,1.5807686,-9.240096,2.447661,0.9120664,0.5457477,0.24220692,0.08110856,-0.011774802,-0.02510337,0.02240892,0.005836975,0.002574454,-0.0012220243,-0.03310442,-0.023797963,-0.028718663,0.021592263,0.002151426,0.0405078,0.0075773504,0.0067949025,-0.037215192,0.0069304304,0.055330023,-0.091019146,-0.06489019,0.016928324,0.037267864,-0.013731424,-0.030815188,-0.022086998,-0.006824232,-0.022334144,0.00049547025,-0.0026909215,-0.010620764,-0.019929094,-0.0008593833,-0.0019179317,0.0073986244,0.012211327,0.01156482,-0.01943403,170.43616,73.49655,30.676792,31.392387,20.062048,18.926092,17.290094,14.817758,13.591394,12.21161,12.7387295,7.782888,12.023941,9.495792,9.01314,9.996981,7.401735,6.766356,11.13126,6.460942,9.817354,8.335957,3.9078252,3.0287995,2.3704839,3.0423799,2.2590468,2.5555975,1.7809533,1.656595,1.4306803,1.1926255,1.42283,1.3377668,1.0917871,1.2450956,1.0179822,0.93317795,1.2499257,1.0316877,4.572278,3.5268996,1.8787742,1.3110865,1.2798926,1.4900253,1.3491188,1.316232,0.8611081,0.87933356,0.77433634,0.762628,0.8266675,0.76136684,0.75794953,0.73507637,0.6049298,0.670435,0.75319827,0.66683906,calm
-810.78595,78.097565,37.591244,28.523664,9.597286,1.6083331,-5.253894,-9.395288,-11.126994,-3.1443746,-7.5849295,4.5114384,-4.8257227,5.056056,-0.7519431,-10.524812,1.9251821,0.5363466,-9.367632,3.1703951,1.2754961,0.43834445,0.0030648115,0.04113672,0.009428459,-0.034280013,-0.12263868,-0.09682782,-0.082441926,-0.08198248,-0.03763725,0.026104297,-0.12092271,-0.09105592,0.038618285,-0.04504507,-0.061431028,-0.021465315,-0.048032936,-0.043668162,0.068132974,-0.017751332,0.03761218,0.0026280049,-0.035806984,-0.0129292,0.03387748,0.022006517,-0.0032192925,-0.014329953,0.000672662,-0.03149524,0.017758418,0.01881706,-0.026383493,-0.0067408974,0.01914739,-0.0147287045,-0.00071949855,0.007923216,169.57657,75.92498,27.965899,23.914148,13.984749,19.466188,19.433144,17.699167,18.254614,13.40863,14.435491,9.120332,12.792423,8.839003,11.075156,12.708378,8.296009,6.6618915,10.850922,6.5296617,9.431882,7.575131,2.793861,2.5948966,2.1481483,2.8162167,2.1861196,2.2662532,2.0356634,1.6371746,1.4295976,1.3329674,1.6694984,1.3154075,1.4001349,1.4027731,1.4467671,1.0023413,1.1940048,0.9430657,4.656336,2.995951,1.5818324,1.1127676,1.1956427,1.4662038,1.1196841,1.1496422,0.94401944,0.8736429,0.7213463,0.8015017,0.88800913,0.8714114,0.8266807,0.9034207,0.8757488,0.7698826,0.62349004,0.6361977,calm
-796.4501,85.383835,17.383335,13.700757,7.959059,3.5321445,-8.893032,-6.7287884,-8.474811,6.946577,-9.128636,-0.48444638,-4.414027,-0.047706578,-4.4263177,-2.1277168,-0.68828565,0.01808567,-5.172343,0.02783487,0.045089874,0.05023074,0.027645513,0.019008832,0.014778055,0.0010651576,-0.011886933,-0.009157104,0.0049880208,0.007815497,-0.0029823075,-0.0077299406,-0.0032946945,-0.0013988006,-0.004118289,-0.0047558313,-0.006035252,-0.008885042,-0.0067595737,-0.0026787492,-0.0471776,-0.044551514,-0.013409187,-0.012031273,-0.024379026,-0.025553666,-0.019158553,-0.02190103,-0.032546557,-0.036054336,-0.02996263,-0.018844627,-0.006744952,-0.0014630014,-0.006860897,-0.011693402,-0.00447793,0.004046086,0.0039361594,0.0033511894,179.86043,71.01985,24.493418,26.604935,26.945986,19.522594,18.506426,17.062542,18.220793,13.989913,13.931855,8.754555,13.7006,10.300168,9.979817,8.539839,7.8182354,6.4280596,9.728222,7.7289133,11.396409,7.1279044,4.220625,3.637821,3.413791,2.7596998,2.380347,2.0184205,1.98149,2.1754844,1.461825,1.4107165,1.7979068,1.5610889,1.2144331,1.1512412,1.2117356,1.0324126,1.337004,1.2130378,5.0027494,3.682048,1.9990402,1.5098032,1.3936201,1.4018171,1.2142123,1.0297551,1.0989772,1.0294513,0.8806151,0.9208951,0.9711849,0.915178,0.75211376,0.7328731,0.7412209,0.75716186,0.7873562,0.8105539,happy
-751.9995,72.540085,16.326733,18.469324,7.2876477,7.515226,-5.7606406,-2.596134,-7.287607,5.6743755,-11.007824,1.7363732,-3.0098023,-0.34335825,-1.9727114,-0.94302315,1.1617303,-1.9258064,-4.5046916,-1.5382003,1.423684,0.32783517,-0.17123994,0.101935856,0.15341441,0.09053043,-0.08162792,0.014653507,0.019396335,0.042209473,-0.047851536,0.013345788,-0.0066077304,-0.0019194501,-0.035528682,-0.04479244,-0.06517031,-0.036031287,0.007078849,-0.027901387,0.2844115,-0.05277806,-0.122631036,-0.054506157,-0.06340086,-0.034077883,0.008146856,-0.009609448,0.020988978,0.0067328885,0.028228829,-0.0047931215,-0.013105173,0.006982116,0.012945199,-0.0014920774,-0.0073214625,-0.012049171,-0.0008192225,0.029689612,170.70586,58.18252,24.829008,26.23912,27.234825,18.08992,21.035667,15.160629,20.19743,13.085065,17.843063,8.536688,12.453191,11.810026,10.384456,11.388597,7.665191,9.4421425,9.714408,8.333306,14.952117,6.94955,4.5508504,3.71631,3.6302042,2.6184452,3.0521846,1.9737817,2.1767035,2.0075262,1.7956115,1.1665745,1.4452432,1.6828246,1.4238359,1.6540704,1.1293936,1.2177455,1.0610049,0.9566183,5.6051736,3.8592594,2.3915973,1.7418885,1.7831824,1.3977944,1.4993232,1.2247185,1.2036761,0.90800846,0.9665463,0.8469666,0.8326955,0.92316306,0.9283517,0.9788902,0.74100155,0.8556858,0.70802516,0.7366765,happy
-827.55255,73.544426,21.438152,18.223898,12.651265,11.034186,-6.3112936,-2.1213534,-3.516874,5.2547426,-4.95057,4.6568956,-4.8062167,1.4723299,-0.39839655,-2.8377573,-0.043137357,-0.15059589,-4.8619714,0.14416352,0.05415481,0.10583098,0.11210366,0.033250917,-0.0063071805,0.021245468,0.051206812,0.029104376,-0.018579394,0.0007966888,0.027301779,0.020816632,0.008915603,0.009980749,0.016753802,0.0014870068,-0.011461016,-0.0022673274,0.00074216776,-0.015461041,-0.07722914,-0.0586698,-0.0042366935,-0.009701779,-0.041187022,-0.040158693,-0.02129266,-0.023675796,-0.031702023,-0.01721481,-0.0018938677,-0.027124722,-0.038491305,-0.016995756,0.00036368516,-0.011694307,-0.028162422,-0.013718752,0.0011831819,-0.0058501107,167.14952,67.78179,24.144297,21.567612,18.886965,16.151192,20.225136,15.31926,16.86054,12.729267,11.944648,10.147282,13.919472,9.964041,9.764018,10.279089,7.8878446,6.913101,9.150369,6.6707273,13.409922,8.061657,4.0301895,3.1681736,2.655765,2.4954128,2.4698896,2.2702777,2.283632,1.6997322,1.2605326,1.5507174,1.2361283,1.4228294,1.0876461,1.1178408,1.0775403,0.9838834,1.0434997,1.1419964,6.1577854,3.6622856,1.8857006,1.4621029,1.2387391,1.3471065,1.3616424,1.3579854,1.2242644,0.91869646,0.7792521,0.87157094,0.836268,0.8448992,0.709045,0.7328977,0.70422596,0.5863059,0.6728456,0.6664039,happy
-786.14307,69.17762,13.219177,17.844467,7.078354,12.270461,-5.961802,-4.103932,-2.4674435,6.7233434,-7.508568,5.774966,-3.2386262,2.5415761,-4.0395737,-2.6062927,2.757159,-0.6484725,-6.7869396,1.3945955,0.31670368,0.08223557,-0.0042552124,-0.024409326,-0.02812364,-0.0109151285,-0.0014215197,-0.0013789941,-0.020845471,-0.009806233,-0.0020054409,-0.008276122,-0.018717602,-0.0092073735,-0.018144919,-0.009426668,-0.0010534743,0.012609846,0.011665968,0.012473461,0.2783994,0.07659623,-0.0009606811,-0.0012331167,-0.027383028,-0.037077352,-0.032343715,-0.025593301,-0.00883931,-0.011724296,-0.013413154,-0.021270065,-0.02765862,-0.022615947,0.0042007184,-0.0054594497,-0.022370487,-0.012075901,-0.007082657,-0.015408199,185.6321,63.25019,27.528355,25.035534,24.506641,16.79363,20.895315,19.941021,16.868576,13.475581,16.242592,10.978188,15.471556,9.854414,11.678048,13.059218,9.011757,7.5385466,12.525765,7.467008,14.899928,7.3656163,4.2159653,3.418361,3.3902307,2.4727516,2.329343,2.2137074,1.7296524,1.876635,1.5197574,1.7350357,1.3273246,1.2693572,1.2789676,1.4217703,1.0843452,0.97938836,1.4545262,1.101944,5.8911633,3.7380397,1.7728732,1.5274874,1.3571761,1.1803826,1.1889892,1.2214193,0.9431162,0.95999855,0.8985929,0.95482093,0.87584937,0.6903138,0.74307555,0.77344555,0.6863188,0.7128553,0.74532217,0.80698675,happy
-699.85443,70.77242,17.030943,14.777302,3.846321,4.728509,-8.350405,-5.5797577,-4.4601035,10.045584,-7.4695272,2.6697974,1.0274796,2.9130263,-3.7851274,-1.8749027,0.19420211,-1.4642744,-4.3095527,1.8810812,0.0022629646,-0.04850855,0.030407177,-0.00013774732,-0.028097337,0.023227045,-0.004547702,0.015805017,0.006738232,-0.037507236,0.0031987187,-0.041935924,-0.037350334,-0.0209166,-0.040851433,-0.017317934,-0.030721797,-0.016161086,-0.026938733,-0.013178515,-0.06940088,0.0026613344,-0.05650087,-0.007997529,0.010298192,-0.023307128,0.016108522,0.004229697,0.0010328024,0.029987976,-0.017962525,0.006932025,-0.0025623897,-0.0051645157,-0.0015600979,-0.008947528,-0.011741249,-0.019431662,0.0018918483,-0.014493898,172.06992,56.6155,28.719769,27.825268,27.027182,21.257816,18.633114,14.740085,19.292387,13.441375,15.701035,11.010579,13.334405,10.289223,11.735442,10.218997,11.17626,10.209502,12.518194,11.916468,12.854117,6.5166597,4.6981254,3.6270673,3.6962605,2.6613593,2.669005,2.1071658,1.6933246,2.0016398,1.6497399,1.4789251,1.3974047,1.4226859,1.3927735,1.4444382,1.5140953,1.3657922,1.7646217,1.8346474,5.631959,3.1468956,2.2850893,1.5198786,1.5207124,1.2221857,1.5142273,1.135001,1.0535651,1.0729216,0.9118789,0.91061527,0.764528,0.8265215,0.798686,0.9641467,0.9028826,0.817801,1.0676379,0.95752704,happy
-655.2527,53.33989,-11.797944,3.053409,-1.7209493,-1.9039242,-20.823986,-9.699984,-9.115454,4.8831005,-10.7174,-0.16600832,-3.9465535,1.1216234,-4.980466,-0.9180088,-0.76701766,-6.670144,-7.0657654,-2.8370697,0.025982322,0.038546525,0.023701588,0.017834578,0.03928313,0.014703993,-0.035206214,-0.022252353,0.015784634,0.0013700529,-0.048422147,-0.059663374,-0.020599473,-0.0025398303,-0.015464118,-0.006628892,0.0036111844,-0.01102393,-0.007291968,0.014310213,0.071829624,0.051210657,-0.017900655,-0.025993861,-0.008296489,0.006641269,0.014626358,0.006691421,-0.0010324601,0.005871437,0.016159637,0.014031909,-0.0022094476,-0.010540537,0.0012822975,0.010262354,0.002539184,-0.0082897255,-0.015481429,-0.01603204,164.05774,42.07283,27.943796,30.40083,28.42671,16.184916,26.79892,12.666833,15.595616,14.41106,11.422519,10.900093,16.916817,9.326066,11.361976,8.833021,9.128189,10.150256,8.453374,10.483499,12.156275,5.1929564,3.9996016,3.482532,3.0410652,2.1423104,2.9294462,1.4909775,1.9324932,1.9351403,1.5694468,1.3255907,1.5568745,1.4334718,1.451697,1.3598379,1.137651,1.2016245,1.1762462,1.3819048,5.263023,2.8785334,1.9650102,1.4492273,1.2772137,1.0998868,1.3820504,1.0034386,0.9600426,0.9436742,0.8228451,0.720462,0.8103045,0.80398196,0.79463744,0.79447687,0.7065542,0.7400822,0.74940974,0.82128835,happy
-610.22345,38.90648,7.469612,15.604166,-2.3293097,-1.8116463,-14.062005,-7.7224803,-7.5653744,2.8415024,-11.230932,1.3445262,-4.94725,-0.51771337,-3.5491076,-6.664127,-3.38353,-2.955886,-7.391752,1.8121167,1.1673201,0.25298795,-0.18231672,-0.23564756,-0.1383357,-0.076601796,-0.015562812,-0.016313367,-0.09303641,-0.056661025,-0.0078033307,-0.019141862,-0.118389145,-0.041681956,-0.053510223,-0.03692693,-0.090987176,-0.009903401,-0.07835842,-0.071389005,0.04173688,0.115584925,0.03250037,-0.028503314,0.075660944,0.05735512,0.035571713,0.065350875,0.010788463,-0.027934322,-0.014892772,0.0026218384,-0.024129605,-0.03189444,-0.038461447,-0.020338677,0.03759772,0.01713135,0.014180149,0.007434343,155.16333,61.627155,37.913815,23.696642,29.50731,19.179699,22.579725,16.172712,13.930265,13.021246,13.073573,8.985576,14.007259,9.339603,9.237572,12.151633,11.780912,9.047836,11.994718,12.807798,13.575857,8.225057,5.6486945,3.1305926,3.4772758,2.5559657,2.7803767,2.3418841,1.7185202,2.0919352,1.5951276,1.5080469,1.3422197,1.2912585,1.2728595,1.454139,1.3871356,1.3739922,1.5561614,1.6775182,6.1517086,3.3016944,2.445452,1.4430598,1.3277254,1.3118951,1.3713666,1.3505038,1.0762209,1.1811885,1.0273,0.9663798,0.89650804,0.8410337,0.9171006,0.9469059,0.78074044,0.8573397,0.8321234,0.792182,happy
-705.3211,64.23863,24.14314,18.681717,0.40759045,2.5964668,-6.521756,-6.924968,-8.8508005,2.7462695,-11.172306,1.0648886,-4.7275243,-1.6927247,-6.4614787,-2.8607473,-0.19895194,-2.2992117,-5.590849,-1.4971132,0.62863684,0.4265962,-0.029129364,-0.07597422,0.044824537,0.07318272,-0.08006847,-0.0713236,0.0048709246,0.03978419,-0.00029838918,-0.08347055,-0.0094448645,0.011052502,-0.013257885,0.0044640196,-0.053516615,-0.05158901,-0.004857618,-0.019458469,-0.06480502,-0.026073145,0.009284951,0.0763194,0.036442216,-0.027164098,0.03063341,0.048446618,0.016194308,-0.01526786,-0.0002287159,-0.002031297,-0.0077940538,0.002855042,0.0016130483,0.0033841205,-0.0020044055,-0.018419702,-0.0065845,-2.0774496e-05,181.49377,81.065865,29.466122,29.693396,26.358702,18.908606,19.750565,17.923742,16.57486,13.993048,14.026729,8.976712,12.033752,10.633586,10.479734,10.432763,8.068255,8.779789,9.989453,7.005204,13.386352,7.895016,4.01565,3.8226268,3.4615932,2.6739368,2.601535,2.295324,2.1670003,2.4066737,1.3787155,1.2560871,1.4885011,1.7703412,1.3357053,1.4434336,1.0985928,1.0980811,1.2200633,1.0734924,5.833885,3.6343057,1.8268709,1.5603896,1.3173926,1.2787315,1.4924066,1.2192332,1.1983266,1.1252202,0.75702554,0.8433553,0.93420273,0.933489,0.844659,1.0179024,0.7233524,0.76409495,0.8356562,0.7687277,happy
-857.47943,79.23919,23.403044,22.107157,11.971302,15.325912,-1.2164215,-0.20330758,-0.8660758,5.0425267,-2.8075645,5.038342,-1.6869383,6.991012,-2.943713,0.27714005,0.17236105,2.5868082,-5.6502256,-1.6087731,-0.09101163,-0.03596616,0.03716787,0.051104415,0.028278915,-0.045019746,-0.055112954,0.015655003,0.0673424,0.027306598,-0.03484253,-0.06321523,-0.032857496,-0.0063508595,9.9771445e-05,-0.017377583,-0.021403529,0.006947053,0.013489942,0.015484786,-0.15307468,-0.10406306,0.0058255284,0.023474548,-0.014360564,-0.055428945,-0.029933834,0.026580159,0.041456677,-0.007538123,-0.045988623,-0.04404976,-0.022168484,-0.037790902,-0.047194745,-0.036559816,-0.024375858,0.0022042203,0.0029116387,-0.0114942975,183.0525,62.284767,20.913092,24.995655,19.889305,15.839309,18.786392,16.316408,15.95787,12.471862,15.201306,10.108616,12.454752,7.4021444,10.256611,11.199046,8.856088,6.4191704,9.32156,7.2042503,10.385184,6.7455554,3.6839895,3.3909914,2.7935426,2.4021926,1.9549187,1.9140818,1.8285735,1.6184617,1.4208732,1.4326085,1.2314568,1.1946335,1.0701754,1.3876026,0.9919274,0.9740934,0.97989124,1.0083903,5.0792627,3.1145425,1.8613708,1.4464492,1.345487,1.150143,1.1243378,1.1134446,1.0949094,0.8807637,0.8421302,0.839946,0.8391645,0.8087631,0.7730698,0.8381802,0.69860286,0.5967131,0.6687731,0.774879,sad
-866.57837,80.62948,21.624802,23.923504,13.585715,15.536179,-8.018624,0.14595737,-0.93674976,3.9544034,-4.614913,2.8505235,-1.9872179,6.315772,-2.3093622,-1.3278621,-1.75807,1.4252926,-4.909973,-1.6057888,0.053104438,0.066971354,-0.05052927,-0.056841224,0.0019990574,-0.017729118,-0.05149053,-0.059355218,-0.024252426,-0.0153715005,-0.025101392,-0.032552026,0.008283859,0.01803635,0.0050959126,0.018403519,-0.008928058,-0.013254491,-0.022912003,-0.027884062,0.0025820448,0.02801848,0.03739262,0.008366036,-0.013973064,-0.021051483,-0.0056637386,0.0077460296,-0.02025878,-0.024890551,-0.031382423,-0.013795615,0.008348971,0.009679929,-0.0047269184,-0.013754637,-0.0043058703,-0.0009343517,0.00094624294,-0.021156443,178.87022,64.825356,20.475136,21.691196,18.774214,16.675093,20.627176,16.264633,15.33969,12.498576,14.892851,10.0455065,12.812911,8.127962,10.1083,8.9232025,8.287005,7.481021,9.4504595,7.484457,12.972416,7.714236,3.594515,3.137644,2.7775648,2.457526,2.5279408,2.108257,1.9775479,1.6255069,1.4213896,1.4015796,1.5946976,1.2813289,1.2896057,1.1200739,1.1079973,0.99453825,1.1092579,1.0335957,6.114872,3.6682243,1.9132783,1.4665232,1.2896835,1.233463,1.3608584,1.1004618,1.2107465,1.0390025,0.94442475,0.90199715,0.9689679,0.8034608,0.8497251,0.696947,0.7625913,0.7251504,0.78721887,0.6897294,sad
-861.1393,76.27185,13.97221,16.843565,13.558002,12.745122,-8.579321,-3.8962476,5.037575,7.845082,-3.8737192,7.334802,-2.085637,4.877625,2.5325391,-0.80551976,0.15167114,3.1125863,-5.5105476,-0.65894455,0.0073538236,-0.052680463,-0.12018452,-0.06725432,0.014926416,0.026081443,-0.02517704,-0.06574439,-0.029971646,0.022020334,0.007952231,-0.014768492,0.0051851114,0.012850533,0.0041819094,0.013267662,0.014427888,0.0027111124,0.0024794266,0.0016985479,0.039661888,0.06403921,0.051789194,0.010510327,-0.016927402,-0.019869536,-0.009394585,0.008673237,-0.0050344886,-0.034839086,-0.019664012,0.012099935,0.007874748,-0.013868356,-0.019897128,-0.024656394,-0.018420162,-0.007526024,-0.020156829,-0.025644815,173.98495,68.35133,24.18983,22.478937,15.713805,14.307657,18.445192,14.556181,15.787563,9.54525,12.650776,9.7008095,13.46868,8.714753,8.066993,9.540341,8.37482,5.8863482,9.430024,7.278189,10.152965,6.580109,3.1878066,2.8038812,2.3733792,2.207627,1.9752753,1.8570166,1.8915446,1.3173978,1.1572286,1.4562337,1.1512728,1.372993,1.0094312,1.2354133,1.0867068,0.9209142,0.94791573,1.1161925,4.3581033,3.058839,1.6399567,1.3253834,1.1882081,0.9660935,1.0454279,1.0511643,0.94253504,0.9225019,0.74633783,0.77856886,0.6928851,0.8154985,0.6620447,0.7152942,0.6678509,0.604888,0.7668126,0.68973243,sad
-848.2005,90.02194,22.398289,24.656027,9.848165,12.431356,-6.409897,-4.4876966,-2.8382218,7.561924,-3.827118,8.469199,-3.1711798,2.1435912,0.08720859,-3.738284,-3.4282799,1.6528835,-5.5887213,0.14755969,0.22927614,0.17765458,0.075391285,0.054164246,0.06484707,0.03637336,0.0018430437,0.004739854,0.041445106,0.07081089,0.04309618,0.011506052,0.010273854,0.03500341,0.025539026,0.0053722756,-0.01594133,0.0077721556,0.03871627,0.0207605,0.042590722,0.02287113,0.0043655965,0.009487335,0.004658645,0.00031641868,-0.009955303,-0.012378553,-0.01717309,-0.019512197,-0.010423665,0.014083403,0.00064462837,-0.01383559,0.00016571596,0.016358774,0.009745682,-0.017837496,-0.010111336,0.0009603591,185.09451,75.11144,26.00939,26.598242,19.015667,17.169245,17.704487,15.991997,18.775436,12.211613,10.492999,11.1327715,9.048672,8.812971,8.71275,8.79157,11.016935,5.9377613,8.25427,6.8250637,10.812623,7.8700695,4.2436833,3.2690227,2.9359286,2.5520275,1.9952952,2.4041054,2.2948172,1.5926458,1.3203605,1.8297396,1.0786059,1.2652198,1.189691,1.2522253,1.401232,1.0157666,0.9972106,1.0766016,4.532856,3.0908198,1.8323463,1.4300284,1.3919861,1.1840702,0.98289907,1.2086695,1.0789324,0.8228421,0.85879856,0.9274017,0.74076265,0.7395828,0.82595134,0.81256634,0.85258377,0.67229456,0.6405676,0.72429836,sad
-642.0833,53.05839,4.6964393,18.84261,6.9771385,-5.288465,-14.111675,-2.3892665,-12.115818,-3.0976443,-8.205695,-3.6403825,-3.832401,-1.005304,-4.092212,1.0079956,-1.5784069,2.6277347,0.18893428,0.7078692,0.41294867,0.25516412,0.041628264,0.1838982,0.19734815,0.11155601,0.0029149102,0.0264179,0.05272065,0.010252222,-0.033303536,-0.0022161934,-0.008259999,-0.026887944,0.011697546,0.009344081,0.017141989,0.019440146,0.010588,-0.02486925,-0.0635579,0.061403137,0.049798522,-0.045656975,-0.031969972,0.0100623155,0.037568435,0.013731668,0.011684511,0.024145959,0.006072798,-0.012173875,8.510989e-06,0.008730723,-0.015858838,-0.0069761244,0.008570047,-0.00052559574,-0.0037482125,0.011981769,157.52872,63.858013,27.331663,24.505388,26.460485,17.075064,17.203331,12.61345,15.934129,11.658546,12.593489,9.846521,8.763239,10.458186,10.065464,6.725845,10.011938,8.568911,10.033382,8.93057,16.842636,8.008488,4.5358763,3.3855224,3.06392,2.7376678,2.806443,2.0472002,1.951823,1.819421,1.6251085,1.5566518,1.2530376,1.5060527,1.3169867,0.96011585,1.4895302,1.3603208,1.7540007,1.4738351,7.086686,3.7850487,2.076598,1.8290179,1.336518,1.1922479,1.4197618,1.0846066,1.0466611,1.0780053,0.91137093,0.9757814,0.83654064,0.8435651,0.8566665,0.70761716,0.9506973,0.9523576,1.122452,0.9100332,sad
-771.89734,71.98713,6.339524,22.638033,9.610509,3.3962817,-9.981435,-0.82386774,-9.382696,2.7983027,-3.5049703,-2.3142524,-0.5773788,-0.7063337,-3.057029,2.8566206,-2.3351717,2.8427103,-1.1518232,-1.9155886,-0.44027942,-0.20431551,0.009574738,-0.01978027,-0.034094863,-0.051517926,-0.033090077,-0.026486166,-0.018793771,-0.029612452,-0.013551211,-0.01737497,-0.020187708,-0.038068585,-0.051827844,-0.039084576,-0.018271785,-0.02432388,-0.020455843,-0.004744394,0.22666359,0.050616063,-0.019089162,0.019651284,-0.004800738,-0.010131409,-0.015097864,-0.003742736,0.0042508827,0.0063537518,-0.010370514,-0.015302875,-0.022332292,-0.027164776,-0.031008594,-0.015744293,-0.008862826,-0.0077850525,-0.0077429335,0.004435201,181.89334,67.49668,27.949368,24.856049,23.152275,17.775658,20.7933,17.201275,20.274075,10.1827,15.822209,14.5083885,13.393359,13.3781185,13.970913,8.155369,9.847096,8.946959,9.8103285,10.196164,18.153433,7.85226,5.0904584,3.583346,3.1226084,2.4625187,3.0069284,2.2438145,2.5595477,1.2094606,1.7428682,1.7901838,1.787957,1.3615102,1.3404307,1.2137667,1.2834274,1.2590963,1.3160621,1.5735232,8.279929,3.3910122,2.6519272,1.8608855,1.3764501,1.1567558,1.562349,1.1335235,1.3664361,0.91939616,0.9149208,0.8978963,0.97788835,0.76651895,0.83329,0.74803996,0.7881385,0.80336326,0.79233253,0.9012118,sad
-758.8943,72.69464,9.571795,16.021114,9.764449,-0.14149855,-12.666344,0.030879835,-14.124867,-4.3396773,-3.4193966,0.17206074,-1.77406,0.5222773,-2.5516307,0.49924394,-2.7547388,1.5751038,0.7451362,-5.619264,0.066302426,0.036233287,0.049686216,0.034464244,0.0049044588,0.014279603,0.049536437,0.0710298,0.01975479,0.00081345567,-0.017231312,0.01318501,-0.0148337735,-0.028541042,-0.021895392,-0.017612115,0.0064606494,0.0106152585,0.00622948,0.00848248,-0.021676475,-0.0060669654,0.034267798,0.012249775,-0.002486134,0.010397265,0.028312795,0.04175297,0.026490541,0.0019319905,-0.014713943,-0.025373876,-0.030889492,-0.015168757,-0.024229227,-0.021642987,-0.004999711,0.0045500556,0.009242033,0.01396355,146.887,69.25452,28.686867,23.717815,14.445344,21.456482,22.044119,13.550682,18.59358,13.308605,11.52941,14.042933,14.336968,10.270099,11.204339,8.285848,9.723941,8.156824,7.161194,9.863052,13.124895,7.5779934,4.642523,3.0436962,2.2556798,2.8615222,2.6990283,2.0551145,2.2900038,1.3117964,1.6371229,1.654245,1.5939636,1.4464785,0.9165947,1.1920208,1.4667532,1.0056554,1.0943873,1.4311253,5.7588367,3.1474574,2.0864594,1.6073126,1.0255476,1.3252503,1.4334322,1.1242683,1.2366971,0.7555185,0.97663516,0.97867686,0.9298433,0.76907766,0.65543467,0.8092693,0.8148748,0.72962403,0.75532675,0.9585054,sad
-708.725,77.44121,6.5636325,23.468956,15.065323,-0.017055372,-9.736242,2.4693112,-14.671489,0.2648155,-4.73376,0.23958732,2.8984654,5.20831,0.0557107,2.8056378,0.34317148,6.310362,1.0955554,-3.4733636,-0.2200402,0.021167945,0.19353463,0.029183347,-0.019653104,0.049285915,0.12791066,0.06452642,0.049361873,0.048793614,0.036353838,0.026445597,0.017173888,-0.00950896,0.02464156,0.0064356574,0.024617728,0.015770555,-0.034379,0.07815163,-0.035948616,0.007239429,-0.006566865,-0.022756433,0.015124827,0.014322634,0.019123213,0.03146941,0.031827807,-0.009425746,-0.006799609,-0.0014311197,0.007941465,-0.018806161,-0.0029786606,0.011113238,0.009710614,0.015765073,-0.008617348,0.005817306,153.3973,68.797356,35.469734,25.117712,20.292002,24.795424,21.68301,14.920808,22.068752,12.362938,13.398781,12.497285,11.058731,9.936955,10.417713,8.150605,10.089254,8.414607,8.21361,10.753876,14.951156,7.274613,5.322502,2.925205,2.9526289,3.0669374,2.6144893,2.191153,2.4713256,1.515716,1.7244706,1.7553205,1.5744661,1.4688203,1.419621,1.091362,1.2568386,1.1863894,1.1348561,1.4016466,6.1223707,3.08641,2.2264748,1.2140439,1.1632975,1.191383,1.3839613,1.3697592,1.2843206,0.889668,1.0762513,1.0390913,0.9176658,0.96023226,0.88280165,0.8098728,0.67330736,0.76186204,0.7561011,0.86498284,sad
